,I1,I2,C3_,I3_bins,Imputed_C2,Imputed_C7,C1,C4,T3_,T4_,T5_,S1_,S2_,S3_,C3_,C5_,C6_,Imputed_C7
93,BSFT,"BROADSOFT, INC",1,10.0,1.0,95.62299999999999,-0.3360638676188613,1.0389312865790692,0.2281692674332111,-0.04705152850160181,0.9680367293047123,-1.3722149240910582,-0.13423029094001304,-0.21673100008945548,1.0307764064044151,-0.25417398604481184,-0.7533802028637858,-0.2595586866133831
94,BTRX,BARRIER THERAPEUTICS INC,0,5.0,1.0,0.36700000000000005,-0.5058893340150186,-1.132200333327517,0.6179425426731586,-1.6021894241262933,2.778137924504585,-0.39493576874616265,-1.2224584163278527,2.985042517701616,-0.9701425001453321,0.2962868247559509,-0.7533802028637858,-0.31975442065860515
95,BUN,PARENT CO,1,8.0,0.0,14.798,-0.2731975462954903,0.7902979490016214,-0.41095094853380276,-1.6953713214980974,-1.2841109516891775,1.0116523381668348,-0.7862643821660942,-0.5301233589802125,1.0307764064044151,-0.7982840846096647,0.7766362672592912,-0.31063494642069256
96,BV,Bazaarvoice Inc,0,10.0,1.0,64.482,0.6662493977785375,0.7972092573624813,-1.0759440556547188,1.8512653318142158,-1.496263100321599,0.7881718564050518,-1.6257350795107441,-0.7855315545733068,-0.9701425001453321,-2.602975457197808,2.0268442323691986,-0.27923781815262744
97,BWLD,BUFFALO WILD WINGS INC,1,8.0,0.0,96.10700000000001,-0.7390145870458887,-0.9106600610292033,-0.7095667952762825,-1.4398389171168173,-0.3055992415200514,-1.4939988503827089,0.8934654271995459,-1.2881802311597028,1.0307764064044151,-0.74345854646801,1.2951066756738128,-0.25925282939412253
98,BWTR,"Basin Water, Inc.",1,6.0,0.0,12.231,-0.4185630073640097,-0.9312282725850205,0.46177825152043256,-1.1239232524789313,-0.7394979598868161,-1.88813774542015,-0.07804062661866593,-0.35650009192548526,1.0307764064044151,-0.3665272374757161,1.0495934451810884,-0.3122571271682999
99,BWY,BWAY Holding CO ,1,5.0,1.0,918.513,-0.2886676797796417,-0.6308121762329487,0.17801769263730285,-0.18962829670586065,0.5649986869102187,0.5827827819476015,0.8134322915294514,0.8032332812545611,1.0307764064044151,-1.0952787859834876,-0.7533802028637858,0.2604554604059411
100,CAB,CABELAS INC,1,8.0,1.0,1392.4229999999998,-0.3200973568992914,0.6883452322691183,0.2653744222309409,0.80086598474103,1.387030746645333,0.660500837242202,-0.3927222402967709,-0.5314455485212768,1.0307764064044151,1.5627049081381168,1.7726213341146944,0.5599364413559196
101,CABG,CABG MEDICAL INC,0,5.0,0.0,500.45996229508194,0.2638762072850816,0.5573340163422786,0.0471575924176132,-1.5908738893475838,0.7396345433916953,-1.9052957671049147,-1.4513381779079089,2.0848555597456917,-0.9701425001453321,-0.5218271682773096,-0.7533802028637858,-0.003727472684703302
102,CADX,CADENCE PHARMACEUTICALS INC,0,5.0,1.0,500.45996229508194,-0.22772638067242382,0.512616084477596,0.17687396087247723,0.04401510058848437,0.2797862788198417,0.2666908458556842,0.10629823005463486,1.7598971514630275,-0.9701425001453321,0.43405622826708573,-0.7533802028637858,-0.003727472684703302
103,CALD,CALLIDUS SOFTWARE INC,0,10.0,1.0,26.586,-1.0409248076613113,-0.6349268097615098,0.046216979250674334,0.5977736920119937,1.622461699307013,-1.0742104326122874,-0.07427268851273769,2.4160879831187305,-0.9701425001453321,0.35820356713554485,0.9519395536187614,-0.3031856800970481
104,CALL,FUZEBOX SOFTWARE CO,1,6.0,1.0,22.488000000000003,0.27457771921748597,0.23925703917254165,0.05992195130638253,-0.25068033934984246,0.9435620553198318,1.401790349252478,0.42393390699802297,-0.6775788622730089,1.0307764064044151,0.45584632093318966,-0.7533802028637858,-0.3057753554783083
105,CALX,"CALIX, INC ",0,5.0,1.0,232.947,0.09340361507283151,1.3841486371310128,0.3913807220634454,0.3320392918462922,-0.710538101897795,-0.42813315991837697,0.7828376389836385,0.28835135241538856,-0.9701425001453321,0.8369037005085788,0.9980514418272756,-0.17277865194862638
106,CAP,"CAI International, Inc. ",1,10.0,1.0,500.45996229508194,-0.25788608364337073,-0.5219462588154626,-0.15430126587118764,-0.12920791069090506,-2.9236064304094076,0.23309869806609979,0.005452455163813747,-0.8272584934239813,1.0307764064044151,-0.4725374372586978,-0.7533802028637858,-0.003727472684703302
107,CARB,Carbonite Inc,0,10.0,1.0,38.563,-0.3685185049722316,-3.0022753131825994,-0.9253141255974504,1.1989947321315289,-0.3818519718713331,-0.4584179000341404,-0.4128802195978091,0.2475844092224981,-0.9701425001453321,0.04687513534978096,-0.7533802028637858,-0.2956169777931552
108,CATM,CARDTRONICS INC,0,10.0,1.0,293.605,-0.304299807135339,1.444706192974189,0.18644882389910322,1.087136008280594,1.2107403020842276,0.030909791753251335,-0.009602331938996669,0.000945531936771811,-0.9701425001453321,-0.30370086959761206,-0.7533802028637858,-0.13444665358930963
109,CBEY,"CBEYOND, INC. ",0,6.0,1.0,113.311,0.5644244033044357,1.0161268585371306,0.12149879888510853,-0.2246492343161204,-0.5603457163253909,0.20220942654140409,2.063051473783796,-1.2457254424420507,-0.9701425001453321,0.2101028400502179,-0.7533802028637858,-0.24838099550949586
110,CBOU,"Caribou Coffee Company, Inc.",0,8.0,1.0,160.871,-0.7181351624713345,-0.9604637791770748,-0.617568971078277,-0.2798033541208233,1.2818269348754703,-1.477243909181995,0.10458315004305624,-1.4026573037048764,-0.9701425001453321,-0.08296841909938216,-0.7533802028637858,-0.21832610016231813
111,CCO,"Clear Channel Outdoor Holdings, Inc.",0,10.0,1.0,2447.04,-0.3360638676188613,1.6092182140660953,0.1810428879854293,0.34351825789096974,2.6951144703628516,-0.5971135756814376,0.9554363582034507,3.0022753131825994,-0.9701425001453321,1.9318531908625398,-0.7533802028637858,1.226387315333096
112,CDL,CITADEL BROADCASTING CORP,0,6.0,1.0,348.869,1.9217380008366358,-0.14935337606292887,-0.23051620161785788,-1.0595786801711893,1.4674503214858985,-0.5326038560826423,-0.007335905885804164,-0.18371721166193297,-0.9701425001453321,0.7317117849958746,0.7766362672592912,-0.09952332019009959
113,CDM,"China Century Dragon Media, Inc. ",0,10.0,0.0,500.45996229508194,1.2550540199216573,0.06486068830135693,0.26114747250873116,0.9105890773368862,-0.6648765712950957,1.033709407480763,0.2700853201513127,0.5743850067949894,-0.9701425001453321,1.2621254886728464,-0.7533802028637858,-0.003727472684703302
114,CE,Celanese Corp ,0,5.0,1.0,5069.0,-0.5796255321514372,-1.978496220703254,0.16927873933574544,0.02884365881532856,0.9721328340876585,1.781597275853305,2.469725521910889,-0.8291194725877312,-0.9701425001453321,-0.3285809236656348,-0.7533802028637858,2.883299287673004
116,CEMP,"CEMPRA, INC. ",0,5.0,0.0,500.45996229508194,-0.03212024665940912,1.2164545979342256,-0.0496182127079888,2.1131110561486657,-0.1962139514975025,0.15392254224617913,0.2946905346009115,0.45774436461271084,-0.9701425001453321,-0.9173688390900705,-0.7533802028637858,-0.003727472684703302
117,CENF,CENTRAL FREIGHT LINES INC,1,6.0,1.0,371.445,-0.5796255321514372,0.7966599727396964,-0.5000164281033977,-0.8482982813021092,-1.0295532823126254,1.3927971880651726,0.9328592132780587,0.14885790831627765,1.0307764064044151,-1.1659060570759547,0.9103296771192144,-0.08525672394624167
118,CERE,"Ceres, Inc.",0,1.0,1.0,6.6160000000000005,1.2824466145530522,1.2099562367486292,0.2853324159791896,1.424747938215841,-0.229548366806657,0.7679180596653773,-0.9344663777506916,0.09640350503773926,-0.9701425001453321,0.443020756969358,-0.7533802028637858,-0.3158054500735649
119,CF,"CF Industries Holdings, Inc.",1,5.0,1.0,1650.652,-0.43562438760223493,-0.5457143003524284,0.06137731961279679,0.6788492533962982,-0.06919653838269268,1.8530432192728183,-0.44491936937049253,-0.9114492506269758,1.0307764064044151,-2.0363996951740235,-0.7533802028637858,0.7231207468774998
120,CFX,Colfax CORP ,1,5.0,1.0,506.305,0.10539447891072261,1.0291346044472613,0.201490539740255,0.4238126556392372,0.1539045227038645,0.7126314872342739,1.8770318732363895,1.6093960392183562,1.0307764064044151,-1.0528454316553628,1.2515085456726782,-3.3780579538871386e-05
121,CGTK,"ANESIVA, INC.",0,5.0,1.0,8.677999999999999,-0.7601901835332818,-0.6325061367287419,0.15562831542497133,-1.0723356910287245,1.5368204821895175,0.7339321020039636,0.029238818411239754,-0.028013412941466222,-0.9701425001453321,0.2934667985877375,0.8725049101030327,-0.3145023972096902
122,CHEF,"Chefs' Warehouse, Inc. ",1,7.0,1.0,330.11800000000005,-0.12672186136147026,-1.3993361854039572,-0.028557607592725506,0.5145959612014659,-0.05166225802560267,1.8790588807930613,0.08564886420741759,0.12418998299838037,1.0307764064044151,-0.9657756468541704,-0.7533802028637858,-0.111372759690834
124,CLAY,CLAYTON HOLDINGS INC,1,10.0,1.0,207.502,0.2422402557994054,-0.30428738358834,0.006408702290576624,-0.6459581882832517,1.3741761802294121,-1.4820731444425537,0.26926779493289715,0.5602765424100382,1.0307764064044151,-0.7321509614746842,0.8379010513892091,-0.18885827373392783
125,CLD,CLOUD PEAK ENERGY INC. ,1,2.0,1.0,1239.711,-0.22772638067242382,1.4932154412744345,3.0022753131825994,1.4702839971033634,3.0022753131825994,0.5505349863183363,2.329117752350708,1.9884720590689269,1.0307764064044151,-2.545760881485183,-0.7533802028637858,0.463432169315167
126,CLU,"Cellu Tissue Holdings, Inc. ",1,5.0,1.0,519.023,-0.25788608364337073,-0.49115859588926913,-0.44672288562881357,0.7705874245589609,-1.8294041762853772,0.616482821857462,-1.5732228321551236,-1.4344423025136466,1.0307764064044151,-0.8588168310079886,-0.7533802028637858,0.008003186599296422
127,CLUB,TOWN SPORTS INTERNATIONAL HOLDINGS INC,1,10.0,1.0,388.556,1.5591431361808463,-0.8934840657403625,-0.4036555468282318,-0.9751766102799376,-0.9417447416450718,0.4273201440831505,-0.2884732170619208,-1.2512321360388272,1.0307764064044151,-0.5044413034385195,-0.7533802028637858,-0.07444366014713408
128,CLWR,Clearwire Corp ,0,6.0,1.0,100.181,-0.5796255321514372,-1.5982773618461121,0.061689028746991954,-0.7980930068426472,0.2110961517897627,-0.34567635659357593,0.5893006856463819,0.29205817063828815,-0.9701425001453321,0.7741165132632235,0.6367320147527065,-0.2566783204865447
129,CML,COMPELLENT TECHNOLOGIES INC,0,10.0,1.0,23.333000000000002,-0.22772638067242382,1.1140266675517478,0.4195042010397793,-0.6786319248500978,-0.024401875220390452,-0.5866196750595586,0.6438339507639068,-0.2625914458697849,-0.9701425001453321,0.5450366357003259,1.6936315133909097,-0.3052413692174091
130,CMP,COMPASS MINERALS INTERNATIONAL INC,1,2.0,1.0,502.6,-1.7120003827135282,0.7966599727396964,0.07236446282551702,-0.15272267475224585,-0.11216967657571904,0.6888945690963904,0.2250719913989437,1.2034086455972257,1.0307764064044151,-1.1595644239323184,-0.7533802028637858,-0.002375104954250665
131,CNSL,"Consolidated Communications Holdings, Inc.",0,6.0,1.0,269.608,0.9894946677307176,1.5670832745922783,-0.1918905401279649,0.29910506220901606,-0.4123792882738192,-0.4998129354858052,1.1867452829446734,-1.1102793769326935,-0.9701425001453321,-1.3441197740665694,-0.7533802028637858,-0.149611231462443
132,CNVO,"Convio, Inc.",0,10.0,0.0,63.086000000000006,-0.3200973568992914,0.2751514240948394,0.3673101980006942,-0.4127576361802186,-0.3559833264051257,-0.15511274464825056,-0.13608428748664694,0.23747458499999238,-0.9701425001453321,-0.30254918881459203,-0.7533802028637858,-0.28012000137181714
133,CNVX,"MICROMET, INC.",0,5.0,1.0,500.45996229508194,-0.6179059506417213,0.17621690426457717,0.14025701257404655,-0.5108488992387621,1.876026439217548,1.3161188384370466,-0.4259982341198212,0.6024736461064977,-0.9701425001453321,0.3354087884247048,-0.7533802028637858,-0.003727472684703302
134,COGT,"Cogent, inc.",1,10.0,1.0,32.179,0.1980042927545721,0.02198606035372237,0.3531295111009335,-0.11055218089567229,1.0569025644193901,0.7107545671366167,0.14385419961129808,0.3283944303084803,1.0307764064044151,0.2849036346583923,1.0495934451810884,-0.2996512597926586
135,COLY,"Coley Pharmaceutical Group, Inc.",0,5.0,1.0,14.344000000000001,-0.05854314036566046,-0.41263137999059624,-0.07466559754328987,-1.269282523763174,0.9937978550316163,1.763196110135337,-0.019206605094088218,-0.7303903856433294,-0.9701425001453321,0.1918764115606815,0.8725049101030327,-0.31092184554785024
136,COMV,"COMVERGE, INC. ",0,5.0,1.0,33.873000000000005,0.7304680956154301,0.03553155672055547,-0.15334249999357807,0.3605493117631361,-0.45874117980433443,-1.706365571377601,0.1483020042922843,-0.01569849990085735,-0.9701425001453321,-0.24848432775941015,1.2515085456726782,-0.29858075952524654
137,CONN,CONNS INC,1,8.0,0.0,378.525,-0.9174781057490461,-0.32661626757450535,-0.09555869270421723,0.15211119113513524,-0.4246899233190955,-0.6781633263715405,0.9728604557083401,0.49683313127760875,1.0307764064044151,0.7184840190338372,0.9519395536187614,-0.0807826142099503
138,CONR,CONOR MEDSYSTEMS INC,0,5.0,1.0,500.45996229508194,-0.5058893340150186,0.9194924736966968,0.4716251674235022,-0.24317763052090896,0.6498858939918835,-0.22736688883968298,2.136063518786571,2.617873352566355,-0.9701425001453321,0.6745470563954551,0.9980514418272756,-0.003727472684703302
139,CORT,CORCEPT THERAPEUTICS INC ,0,5.0,1.0,500.45996229508194,-0.8939680998387179,1.868104674368551,0.3727309247684196,1.1001482820778472,2.296095592551635,-1.1632806385622287,1.0505154559894934,2.044515686994262,-0.9701425001453321,0.5791352432522918,-0.7533802028637858,-0.003727472684703302
140,CPII,"CPI INTERNATIONAL, INC.",1,5.0,1.0,320.732,0.11728979700172304,-0.4200583917302822,0.0026272872422747726,0.21401243648492413,-0.5786158775879938,-1.0051540724394439,-0.40154337958183356,-0.7823178900346359,1.0307764064044151,-0.9888870814231386,0.8060668493925345,-0.11730411477343725
141,CPIX,CUMBERLAND PHARMACEUTICALS INC,1,5.0,1.0,35.075,2.9369213654181734,1.1110625670899092,-0.05248179560053718,-1.0174521547263493,0.16022943421439642,-0.8792696710510498,-1.2799859882993239,1.1801819783540406,1.0307764064044151,0.4435350744108753,1.2951066756738128,-0.2978211719683225
142,CPX,"SPN Fairway Acquisition, Inc. ",1,2.0,1.0,757.7260000000001,0.8292680545625154,0.05020535885488937,-0.16389857940390234,-0.5951983646477375,-0.09174024027192654,-0.40271305723846623,0.04019867615003618,0.27465999128691043,1.0307764064044151,-0.6381734327256341,0.6565934441041243,0.15884830190748317
143,CRDC,DEXTERA SURGICAL INC,0,5.0,0.0,2.056,-0.3685185049722316,-0.6664472827135184,0.12442759406362729,-0.7630815978478129,-0.4824047753861817,-1.8702907371541515,-0.22701538700890006,-0.08519987057335761,-0.9701425001453321,-0.6469528807871294,-0.7533802028637858,-0.3186870800732102
144,CREL,COREL CORP,0,10.0,1.0,164.044,-2.42173879811105,-0.5576074973910629,-0.03024768396981538,-0.54034374492184,0.2534457250621571,-1.28700820804933,0.7968517812426763,-0.07997317060959365,-0.9701425001453321,0.009623065551906127,-0.7533802028637858,-0.2163209659542316
145,CRI,CARTERS INC,1,5.0,1.0,587.899,1.9393218851868919,-0.12415377630854503,-0.2560318904791037,-0.19924872665294494,-0.5498190648167658,1.2846551149128282,0.6630714628280925,0.2574619572058239,1.0307764064044151,0.29931455163109394,0.7766362672592912,0.051528438322009006
146,CRMH,"Majestic Capital, Ltd.",1,9.0,1.0,32.82,-0.3360638676188613,-0.21689679783740695,-0.06924988535803882,0.058178461631879876,-0.5272137223426752,-2.6607901943567374,1.9648574891766029,0.3986836631261493,1.0307764064044151,-1.406538083969095,-0.7533802028637858,-0.29924618855805935
147,CROX,"Crocs, Inc.",1,5.0,1.0,108.581,0.624663017286054,-0.6729337192534512,0.0011093243013490235,-1.002850404177424,-0.20290625817830416,0.6646883569615176,0.4802407862786766,0.134663495779238,1.0307764064044151,0.06009707138258452,0.9519395536187614,-0.2513700546977244
148,CRU,CRUDE CARRIERS CORP.,1,6.0,1.0,16.87,-2.9661161666696993,1.2757454680538027,0.6059835274036107,-0.6104135409005088,0.26183426711847974,-0.9744844573889427,0.4017023626933685,0.48413846485066114,1.0307764064044151,-2.602975457197808,-0.7533802028637858,-0.30932557419278356
149,CRYO,CRYOCOR INC,0,5.0,0.0,0.493,-0.22772638067242382,0.5810700385536094,0.33938634705787785,-1.3103754388632523,-0.22005188966201378,-0.2814518423856073,0.0966052796925495,1.9563345511492527,-0.9701425001453321,-0.535231380973626,-0.7533802028637858,-0.31967479667177284
150,CSCD,CASCADE MICROTECH INC,0,5.0,1.0,50.556000000000004,1.3462081003280972,1.0897837427706072,-0.333873624365391,-0.011947211059465127,0.023778400200359196,0.9759846378371759,0.5456862165596861,-0.7933459411510839,-0.9701425001453321,-1.194923098472053,1.4532853937344805,-0.2880381645068074
151,CSIQ,Canadian Solar Inc.,1,5.0,1.0,18.324,-2.873000164531018,0.2953022730524395,0.244475930645272,0.01572834665090289,-0.7331424885800247,0.5524664288727967,-0.46528460861031856,-0.7666939638176408,1.0307764064044151,-0.112472900817596,0.9103296771192144,-0.3084067386621949
152,CSTE,Caesarstone Ltd.,1,5.0,1.0,259.671,-1.7949580862840515,0.7164570587748609,0.21951657725972645,0.8906672500870398,0.14651265044072717,0.5075633683369448,-0.14124783035289507,0.3234659220088628,1.0307764064044151,0.5706480523312216,-0.7533802028637858,-0.1558907835033367
153,CTCT,"Constant Contact, Inc.",0,10.0,1.0,27.552,-0.4016944152091906,1.3021000463347527,0.13984600397784674,0.2432686037257814,-0.341060830815784,-0.7287852775330123,-1.5082676016522765,-0.9503856341954267,-0.9701425001453321,0.14812297244987424,1.7061164831599016,-0.30257522953133376
154,CTP,CTPARTNERS EXECUTIVE SEARCH INC.,1,10.0,0.0,76.58800000000001,-0.2886676797796417,1.4143097905880728,-1.3757852603238514,-0.1168820319005122,-0.5855312112916001,-0.4001294992760936,-1.6565110750893424,-1.4984954054258155,1.0307764064044151,-0.4657486848775509,-0.7533802028637858,-0.27158759605269195
155,CTRN,Citi Trends Inc,1,8.0,1.0,157.19799999999998,-0.5796255321514372,1.0311755210691431,0.16589324372716416,-1.2415460037839836,-0.9706591758156838,-0.7758617849465028,-1.022568790646013,0.4602477015932214,1.0307764064044151,-0.36485829027542777,0.9519395536187614,-0.22064720257212017
156,CVGI,"Commercial Vehicle Group, Inc.",1,5.0,1.0,287.579,-0.6374206667184854,-1.0539280104845095,-0.2303654634947033,-0.8272947741402388,-0.101412968967967,1.386120672282849,0.500314310526151,0.597292859311479,1.0307764064044151,-1.4056912749754968,-0.7533802028637858,-0.13825470235638473
157,CVI,CVR ENERGY INC ,1,5.0,1.0,3037.567,1.8116497218581662,-0.18886309127736006,-0.2856753238498513,0.5029510788879932,-1.0150801873501625,0.8344040649919715,-0.41662486891373685,-1.2621352043746967,1.0307764064044151,0.20311650622832877,-0.7533802028637858,1.599562823841986
158,CXO,CONCHO RESOURCES INC ,1,2.0,1.0,198.29,-0.2128719842651685,-1.6143133970538062,-0.2541342440693149,0.03547034285630148,-0.17002245821757442,-1.3326556514779924,0.12043047062835784,-0.6687835888355788,1.0307764064044151,-0.15208567601977457,-0.7533802028637858,-0.19467967188233407
